"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"194",7,-154.302047281989,-136.217176765179,0.300299542510889,0.793070232100331,0.0811704114494398,"converged","OUM_13_OU1","OUM_13","OU1","OU1",4,"SCOUT_PPUPWTtS",256,316.604094563977,316.763457113778,33.7109995832348,33.5330127354452,4.78354022157483e-08,5.22876087668782e-08,"OUM",5.41613625977971,5.41613625977971
"195",10,-167.568433486053,-97.2213200508714,0.0755418224749659,1e-10,0.105584268647693,"converged","OUM_13_BM1","OUM_13","BM1","BM1",3,"SCOUT_PPUPWTtS",256,341.136866972106,341.232105067344,58.243771991363,58.0016606890107,2.25177808788261e-13,2.54155427234113e-13,"OUM",0.971899983374669,0.907775528811953
"196",7,-428.616781902477,-409.421312091393,2.71167831080278,0.877142034584127,0.284473573902403,"converged","OUM_14_OUM","OUM_14","OUM","OUM",6,"SCOUT_PPUPWTtS",256,869.233563804955,869.570913202545,0,0,0.999998298900646,0.999998140573723,"OUM",7.25980774331686,7.25980774331686
"197",6,-443.901016038211,-425.053860503869,2.95696430955006,0.835782867004293,0.284941119980595,"converged","OUM_14_OU1","OUM_14","OU1","OU1",4,"SCOUT_PPUPWTtS",256,895.802032076421,895.961394626222,26.5684682714661,26.3904814236765,1.70109935442757e-06,1.85942627659126e-06,"OUM",1.58712026202716,1.40913341423754
"198",7,-472.293053969022,-401.478860769365,0.846688415864643,1e-10,0.290994056132113,"converged","OUM_14_BM1","OUM_14","BM1","BM1",3,"SCOUT_PPUPWTtS",256,950.586107938045,950.681346033283,81.3525441330895,81.1104328307372,2.16032334282969e-18,2.43833004961314e-18,"OUM",0.0273391543568096,0.0273391543568096
"199",10,-78.7462034408358,-60.181766251763,0.189033298335093,1.07777337534298,0.113132289259707,"converged","OUM_15_OUM","OUM_15","OUM","OUM",6,"SCOUT_PPUPWTtS",256,169.492406881672,169.829756279262,0,0,1,1,"OUM",11.8387785333392,12.0808898356914
"200",8,-218.389039798541,-147.632623045343,0.112572160853634,1e-10,0.138008229330681,"converged","OUM_15_BM1","OUM_15","BM1","BM1",3,"SCOUT_PPUPWTtS",256,442.778079597081,442.873317692319,273.28567271541,273.043561413058,4.53701461486204e-60,5.12087269676678e-60,"OUM",0.427965399867162,0.427965399867162
"201",7,-225.835985459439,-212.324053806851,0.399514072401051,0.588374998556485,0.12778471339476,"converged","OUM_15_OU1","OUM_15","OU1","OU1",4,"SCOUT_PPUPWTtS",256,459.671970918878,459.831333468679,290.179564037207,290.001577189417,9.73437984370812e-64,1.06403923359209e-63,"OUM",3.95130207679279,3.81047761904847
"202",9,-325.648962048626,-306.314246801091,1.23402909218905,0.906361634390657,0.203719792547253,"converged","OUM_16_OUM","OUM_16","OUM","OUM",6,"SCOUT_PPUPWTtS",256,663.297924097252,663.635273494842,0,0,0.999999999999857,0.999999999999844,"OUM",6.09523332572223,6.27322017351185
"203",6,-357.227549448579,-338.803114150054,1.44194512552437,0.799376090864398,0.205745858152109,"converged","OUM_16_OU1","OUM_16","OU1","OU1",4,"SCOUT_PPUPWTtS",256,722.455098897158,722.614461446958,59.157174799906,58.9791879521164,1.42620747952212e-13,1.55894955592356e-13,"OUM",2.38532101364842,2.20733416585881
"204",8,-383.815612667011,-313.028219166812,0.422089029013982,1e-10,0.21353879917761,"converged","OUM_16_BM1","OUM_16","BM1","BM1",3,"SCOUT_PPUPWTtS",256,773.631225334022,773.72646342926,110.33330123677,110.091189934418,1.10008958068165e-24,1.24165760437641e-24,"OUM",7.07106139856114,7.00693694399843
"205",15,215.987148934353,234.680841545437,0.0134413619680688,0.879388918872916,0.05,"converged","OUM_17_OUM","OUM_17","OUM","OUM",6,"SCOUT_PPUPWTtS",256,-419.974297868706,-419.636948471116,0,0,1,1,"OUM",2.50867940665256,2.68666625444212
"206",9,110.626521242041,127.303583643149,0.0317138176195751,0.723109148099237,0.05,"converged","OUM_17_OU1","OUM_17","OU1","OU1",4,"SCOUT_PPUPWTtS",256,-213.253042484083,-213.093679934282,206.721255384623,206.543268536834,1.29136718750561e-45,1.4115592102845e-45,"OUM",4.1772725238302,4.1772725238302
"207",11,107.052684680272,177.351724720171,0.01,1e-10,0.05,"early_stop_oscillating","OUM_17_BM1","OUM_17","BM1","BM1",3,"SCOUT_PPUPWTtS",256,-208.105369360544,-208.010131265306,211.868928508162,211.62681720581,9.84570300287435e-47,1.11127241077724e-46,"OUM",2.03772869417497,1.7956173918227
